peerId	peerName	message	timestamp	topic
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":322.953125,"y":-7.8984375}}	2022-05-05T19:24:55.010Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":323.77734375,"y":-7.8984375}}	2022-05-05T19:24:55.024Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":324.2890625,"y":-7.8984375}}	2022-05-05T19:24:55.025Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":324.8046875,"y":-7.8984375}}	2022-05-05T19:24:55.036Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":325.31640625,"y":-8.15234375}}	2022-05-05T19:24:55.043Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":325.828125,"y":-8.40625}}	2022-05-05T19:24:55.053Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":326.0859375,"y":-8.64453125}}	2022-05-05T19:24:55.076Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":326.0859375,"y":-7.05078125}}	2022-05-05T19:24:56.054Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":326.0859375,"y":-4.27734375}}	2022-05-05T19:24:56.063Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":326.0859375,"y":-2.765625}}	2022-05-05T19:24:56.071Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":326.0859375,"y":1.4296875}}	2022-05-05T19:24:56.079Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":326.0859375,"y":5.62890625}}	2022-05-05T19:24:56.086Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":326.0859375,"y":9.80859375}}	2022-05-05T19:24:56.095Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":326.0859375,"y":14.35546875}}	2022-05-05T19:24:56.103Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":326.0859375,"y":17.6796875}}	2022-05-05T19:24:56.113Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":326.0859375,"y":22.4453125}}	2022-05-05T19:24:56.120Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":326.0859375,"y":26.67578125}}	2022-05-05T19:24:56.128Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":326.0859375,"y":30.37109375}}	2022-05-05T19:24:56.137Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":326.0859375,"y":34.6015625}}	2022-05-05T19:24:56.152Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":326.0859375,"y":38.83203125}}	2022-05-05T19:24:56.152Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":326.0859375,"y":42.52734375}}	2022-05-05T19:24:56.162Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":326.0859375,"y":46.22265625}}	2022-05-05T19:24:56.168Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":326.0859375,"y":49.91796875}}	2022-05-05T19:24:56.178Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":326.0859375,"y":53.61328125}}	2022-05-05T19:24:56.186Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":326.0859375,"y":57.30859375}}	2022-05-05T19:24:56.195Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":326.0859375,"y":61.00390625}}	2022-05-05T19:24:56.201Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":325.66015625,"y":65.828125}}	2022-05-05T19:24:56.210Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":325.234375,"y":71.16796875}}	2022-05-05T19:24:56.217Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":325.234375,"y":76.5078125}}	2022-05-05T19:24:56.225Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":324.80859375,"y":82.4453125}}	2022-05-05T19:24:56.234Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":323.9296875,"y":89.03125}}	2022-05-05T19:24:56.242Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":323.4765625,"y":94.50390625}}	2022-05-05T19:24:56.252Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":323.05859375,"y":99.2734375}}	2022-05-05T19:24:56.258Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":322.21484375,"y":105.171875}}	2022-05-05T19:24:56.266Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":321.36328125,"y":111.125}}	2022-05-05T19:24:56.274Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":320.54296875,"y":116.46484375}}	2022-05-05T19:24:56.283Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":320.1484375,"y":121.2109375}}	2022-05-05T19:24:56.292Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":319.75,"y":125.9765625}}	2022-05-05T19:24:56.299Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":319.3515625,"y":129.71875}}	2022-05-05T19:24:56.307Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":319.3515625,"y":132.4453125}}	2022-05-05T19:24:56.316Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":319.01171875,"y":135.171875}}	2022-05-05T19:24:56.323Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":318.671875,"y":137.8984375}}	2022-05-05T19:24:56.332Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":318.671875,"y":139.83984375}}	2022-05-05T19:24:56.340Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":318.671875,"y":141.35546875}}	2022-05-05T19:24:56.348Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":318.671875,"y":143.23828125}}	2022-05-05T19:24:56.355Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":318.671875,"y":145.12109375}}	2022-05-05T19:24:56.365Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":318.671875,"y":147.00390625}}	2022-05-05T19:24:56.373Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":318.35546875,"y":148.88671875}}	2022-05-05T19:24:56.381Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":318.0390625,"y":151.1953125}}	2022-05-05T19:24:56.389Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":318.0390625,"y":153.9296875}}	2022-05-05T19:24:56.397Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":318.0390625,"y":156.66015625}}	2022-05-05T19:24:56.406Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":318.0390625,"y":159.390625}}	2022-05-05T19:24:56.414Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":318.0390625,"y":162.125}}	2022-05-05T19:24:56.421Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":317.66796875,"y":165.33984375}}	2022-05-05T19:24:56.430Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":317.296875,"y":168.546875}}	2022-05-05T19:24:56.438Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":317.296875,"y":171.2734375}}	2022-05-05T19:24:56.446Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":316.953125,"y":174.0078125}}	2022-05-05T19:24:56.460Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":316.609375,"y":176.31640625}}	2022-05-05T19:24:56.462Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":316.609375,"y":178.19921875}}	2022-05-05T19:24:56.470Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":316.609375,"y":180.08203125}}	2022-05-05T19:24:56.479Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":316.29296875,"y":181.96484375}}	2022-05-05T19:24:56.485Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":315.9765625,"y":183.84765625}}	2022-05-05T19:24:56.494Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":315.9765625,"y":185.7265625}}	2022-05-05T19:24:56.503Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":315.9765625,"y":187.60546875}}	2022-05-05T19:24:56.512Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":315.66015625,"y":189.48828125}}	2022-05-05T19:24:56.520Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":315.34375,"y":191.37109375}}	2022-05-05T19:24:56.528Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":315.34375,"y":193.25390625}}	2022-05-05T19:24:56.536Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":315.03125,"y":195.1328125}}	2022-05-05T19:24:56.545Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":314.71875,"y":196.64453125}}	2022-05-05T19:24:56.552Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":314.71875,"y":198.16015625}}	2022-05-05T19:24:56.561Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":314.71875,"y":199.67578125}}	2022-05-05T19:24:56.569Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":314.71875,"y":201.19140625}}	2022-05-05T19:24:56.579Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":314.71875,"y":202.70703125}}	2022-05-05T19:24:56.585Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":314.71875,"y":204.22265625}}	2022-05-05T19:24:56.596Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":314.71875,"y":206.10546875}}	2022-05-05T19:24:56.605Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":314.4296875,"y":207.62109375}}	2022-05-05T19:24:56.611Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":314.140625,"y":209.13671875}}	2022-05-05T19:24:56.623Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":314.140625,"y":211.015625}}	2022-05-05T19:24:56.626Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":314.140625,"y":212.89453125}}	2022-05-05T19:24:56.633Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":314.140625,"y":214.77734375}}	2022-05-05T19:24:56.642Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":314.140625,"y":216.29296875}}	2022-05-05T19:24:56.650Z	
